topo,n,rate,pat,sent,recv,time_taken,injection_rate,sustained_rate,if_worst_latency,queue_cumu_worst_latency,sum_queueing,worst_total_latency
fc4_BFT1,64,100,bomhof_2,8761,8761,1277,1.000,.107,628,1093,2779767,1101
fc4_BFT1,64,100,bomhof_3,15564,15564,2200,1.000,.110,1415,1885,9154685,1890
fc4_BFT1,64,100,hamm,30517,30517,7899,1.000,.060,5704,7327,105661829,7328
fc4_BFT1,64,100,google,757277,757277,14378,1.000,.822,40,230,23597677,235
fc4_BFT1,64,100,human,359558,359558,38383,1.000,.146,1747,31784,4891399779,31793
fc4_BFT1,64,100,simucad_dac,2504,2504,597,1.000,.065,530,558,545338,563
fc4_BFT1,64,100,roadnet,1488956,1488956,27055,1.000,.859,6,1,26288,6
fc4_BFT1,64,100,simucad_ram2k,26644,26644,5444,1.000,.076,4276,5067,58146140,5072
fc4_BFT1,64,100,soc,372356,372356,49931,1.000,.116,16036,42031,6363310881,42036
fc4_BFT1,64,100,stanford,274905,274905,5526,1.000,.777,17,63,1058621,69
fc4_BFT1,64,100,wiki,29463,29463,4188,1.000,.109,248,2015,24761599,2024
fc4_BFT2,64,100,add20,5530,5530,605,1.000,.142,346,516,681248,518
fc4_BFT2,64,100,amazon,327552,327552,7074,1.000,.723,100,411,49509640,417
fc4_BFT2,64,100,bomhof_1,13376,13376,2656,1.000,.078,1547,2461,15074752,2466
fc4_BFT2,64,100,bomhof_2,8761,8761,1312,1.000,.104,523,1115,2589991,1120
fc4_BFT2,64,100,bomhof_3,15564,15564,2207,1.000,.110,1473,1890,8710351,1895
fc4_BFT2,64,100,hamm,30517,30517,7894,1.000,.060,5154,7325,102133923,7326
fc4_BFT2,64,100,google,757277,757277,14266,1.000,.829,16,30,2789402,37
fc4_BFT2,64,100,human,359558,359558,22143,1.000,.253,1149,15902,2230635426,15908
fc4_BFT2,64,100,simucad_dac,2504,2504,575,1.000,.068,466,520,479697,545
fc4_BFT2,64,100,roadnet,1488956,1488956,27055,1.000,.859,6,1,25575,6
fc4_BFT2,64,100,simucad_ram2k,26644,26644,4797,1.000,.086,1916,4416,52915285,4421
fc4_BFT2,64,100,soc,372356,372356,36622,1.000,.158,4594,28820,4175848900,28827
fc4_BFT2,64,100,stanford,274905,274905,5526,1.000,.777,9,35,452922,36
fc4_BFT2,64,100,wiki,29463,29463,2720,1.000,.169,234,795,11348974,804
fc4_BFT3,64,100,add20,5530,5530,630,1.000,.137,325,516,640897,518
fc4_BFT3,64,100,amazon,327552,327552,7093,1.000,.721,43,423,34896826,429
fc4_BFT3,64,100,bomhof_1,13376,13376,2576,1.000,.081,1356,2378,15160641,2383
fc4_BFT3,64,100,bomhof_2,8761,8761,1306,1.000,.104,664,1109,2563706,1114
fc4_BFT3,64,100,bomhof_3,15564,15564,2204,1.000,.110,1153,1887,8278684,1892
fc4_BFT3,64,100,hamm,30517,30517,7894,1.000,.060,4772,7321,100977159,7322
fc4_BFT3,64,100,google,757277,757277,14259,1.000,.829,11,7,1102667,14
fc4_BFT3,64,100,human,359558,359558,17920,1.000,.313,407,11367,1620564610,11373
fc4_BFT3,64,100,roadnet,1488956,1488956,27055,1.000,.859,6,1,25575,6
fc4_BFT3,64,100,simucad_dac,2504,2504,576,1.000,.067,462,528,418598,534
fc4_BFT3,64,100,simucad_ram2k,26644,26644,5115,1.000,.081,2192,4399,53711833,4410
fc4_BFT3,64,100,soc,372356,372356,40365,1.000,.144,509,25742,4023938547,25758
fc4_BFT3,64,100,stanford,274905,274905,5526,1.000,.777,9,34,443373,35
fc4_BFT3,64,100,wiki,29463,29463,2690,1.000,.171,120,706,10410055,713
fc4_BFT3,64,100,random,65536,65536,2325,1.000,.440,58,1296,35107245,1302
fc4_BFT3,64,100,random,65536,65536,2325,1.000,.440,58,1296,35107245,1302
fc4_BFT3,64,100,random,65536,65536,2325,1.000,.440,58,1296,35107245,1302
fc4_BFT2,64,100,random,65536,65536,3149,1.000,.325,89,2120,58395234,2125
fc4_BFT1,64,100,random,65536,65536,5601,1.000,.182,423,4572,137573188,4577
fc4_BFT0,64,100,random,65536,65536,19018,1.000,.053,1852,17989,565747620,17994
fc4_BFT3,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT3,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT2,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT2,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT2,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT3,16,100,random,32768,32768,3807,1.000,.537,30,1756,24030743,1759
fc4_BFT3,16,100,random,16384,16384,1916,1.000,.534,30,889,5954856,892
fc4_BFT3,16,100,random,131072,131072,15140,1.000,.541,38,6945,385693533,6948
fc4_BFT2,16,100,random,131072,131072,15140,1.000,.541,38,6945,385693533,6948
fc4_BFT3,16,100,random,131072,131072,15140,1.000,.541,38,6945,385693533,6948
fc4_BFT1,16,100,random,131072,131072,23250,1.000,.352,94,15055,855750414,15058
fc4_BFT2,16,100,random,131072,131072,15140,1.000,.541,38,6945,385693533,6948
fc4_BFT3,16,100,random,131072,131072,15140,1.000,.541,38,6945,385693533,6948
fc4_BFT3,64,100,random,524288,524288,18488,1.000,.443,78,10291,2281803190,10297
fc4_BFT2,64,100,random,524288,524288,24711,1.000,.331,121,16514,3761775065,16519
